Trial,Seq,Value
trial_0,sub1_19,0.27
trial_0,sub1_20,0.31
trial_0,sub1_21,0.3
trial_0,sub1_22,0.29
trial_0,sub1_23,0.29
trial_0,sub1_24,0.29
trial_0,sub1_25,0.29
trial_0,sub1_26,0.26
trial_0,sub1_27,0.28
trial_0,sub1_29,0.3
trial_0,sub1_31,0.32
trial_0,sub1_32,0.31
trial_0,sub1_33,0.3
trial_0,sub1_34,0.3
trial_0,sub1_35,0.3
trial_0,sub1_36,0.29
trial_0,sub1_37,0.3
trial_0,sub1_38,0.32
trial_0,sub1_39,0.29
trial_0,sub1_41,0.3
trial_0,sub1_43,0.28
trial_0,sub1_44,0.28
trial_0,sub1_45,0.29
trial_0,sub1_47,0.29
trial_0,sub1_48,0.33
trial_0,sub1_49,0.31
trial_0,sub1_50,0.31
trial_0,sub1_51,0.31
trial_0,sub1_52,0.3
trial_0,sub1_53,0.29
trial_0,sub1_54,0.29
trial_0,sub1_55,0.33
trial_0,sub1_56,0.32
trial_0,sub1_57,0.32
trial_0,sub1_58,0.32
trial_0,sub1_59,0.3
trial_0,sub1_60,0.29
trial_0,sub1_61,0.3
trial_0,sub1_62,0.32
trial_0,sub1_63,0.31
trial_0,sub1_64,0.3
trial_0,sub1_66,0.32
trial_0,sub1_67,0.31
trial_0,sub1_68,0.32
trial_0,sub1_69,0.31
trial_0,sub1_70,0.3
trial_0,sub1_72,0.28
trial_0,sub1_73,0.3
trial_0,sub1_74,0.33
trial_0,sub1_75,0.29
trial_0,sub1_76,0.27
trial_0,sub1_78,0.25
trial_0,sub1_80,0.25
trial_0,sub1_81,0.24
trial_0,sub1_82,0.24
trial_0,sub1_83,0.25
trial_0,sub1_85,0.26
trial_0,sub1_86,0.28
trial_0,sub1_87,0.3
trial_0,sub2_3,0.38
trial_0,sub2_6,0.31
trial_0,sub2_7,0.33
trial_0,sub2_8,0.29
trial_0,sub2_9,0.32
trial_0,sub2_13,0.27
trial_0,sub2_14,0.3
trial_0,sub2_15,0.25
trial_0,sub2_16,0.29
trial_0,sub2_18,0.26
trial_0,sub2_19,0.31
trial_0,sub2_20,0.29
trial_0,sub2_21,0.27
trial_0,sub2_22,0.26
trial_0,sub2_23,0.26
trial_0,sub2_24,0.32
trial_0,sub2_25,0.32
trial_0,sub2_26,0.31
trial_0,sub2_27,0.38
trial_0,sub2_28,0.38
trial_0,sub2_29,0.37
trial_0,sub2_30,0.26
trial_0,sub2_31,0.21
trial_0,sub2_32,0.22
trial_0,sub2_33,0.21
trial_0,sub2_34,0.22
trial_0,sub2_35,0.28
trial_0,sub2_36,0.27
trial_0,sub2_37,0.28
trial_0,sub2_38,0.27
trial_0,sub2_39,0.31
trial_0,sub2_41,0.28
trial_0,sub2_45,0.31
trial_0,sub2_47,0.34
trial_0,sub2_48,0.29
trial_0,sub2_49,0.43
trial_0,sub2_50,0.38
trial_0,sub2_51,0.46
trial_0,sub2_52,0.5
trial_0,sub2_53,0.47
trial_0,sub2_54,0.35
trial_0,sub2_55,0.23
trial_0,sub2_56,0.21
trial_0,sub2_57,0.2
trial_0,sub2_58,0.21
trial_0,sub2_59,0.18
trial_0,sub2_60,0.22
trial_0,sub2_61,0.33
trial_0,sub2_62,0.32
trial_0,sub2_63,0.33
trial_0,sub2_64,0.3
trial_0,sub2_66,0.32
trial_0,sub2_67,0.36
trial_0,sub2_68,0.29
trial_0,sub2_69,0.35
trial_0,sub2_70,0.37
trial_0,sub2_71,0.3
trial_0,sub2_72,0.25
trial_0,sub2_73,0.31
trial_0,sub2_74,0.31
trial_0,sub2_75,0.34
trial_0,sub2_76,0.31
trial_0,sub2_77,0.29
trial_0,sub2_78,0.28
trial_0,sub2_80,0.32
trial_0,sub2_81,0.3
trial_0,sub2_82,0.28
trial_0,sub2_83,0.27
trial_0,sub2_86,0.35
trial_0,sub3_2,0.21
trial_0,sub3_3,0.24
trial_0,sub3_5,0.24
trial_0,sub3_6,0.3
trial_0,sub3_8,0.33
trial_0,sub3_9,0.38
trial_0,sub3_10,0.33
trial_0,sub3_12,0.4
trial_0,sub3_13,0.41
trial_0,sub3_14,0.33
trial_0,sub3_15,0.59
trial_0,sub3_16,0.34
trial_0,sub3_18,0.42
trial_0,sub3_19,0.37
trial_0,sub3_20,0.36
trial_0,sub3_21,0.33
trial_0,sub3_22,0.35
trial_0,sub3_23,0.41
trial_0,sub3_24,0.38
trial_0,sub3_25,0.35
trial_0,sub3_26,0.36
trial_0,sub3_27,0.36
trial_0,sub3_28,0.35
trial_0,sub3_29,0.36
trial_0,sub3_30,0.53
trial_0,sub3_31,0.56
trial_0,sub3_32,0.57
trial_0,sub3_33,0.6
trial_0,sub3_34,0.55
trial_0,sub3_35,0.55
trial_0,sub3_36,0.59
trial_0,sub3_37,0.58
trial_0,sub3_38,0.57
trial_0,sub3_39,0.53
trial_0,sub3_40,0.58
trial_0,sub3_42,0.45
trial_0,sub3_43,0.49
trial_0,sub3_44,0.45
trial_0,sub3_45,0.47
trial_0,sub3_46,0.56
trial_0,sub3_47,0.57
trial_0,sub3_48,0.43
trial_0,sub3_50,0.44
trial_0,sub3_51,0.48
trial_0,sub3_52,0.45
trial_0,sub3_53,0.45
trial_0,sub3_54,0.48
trial_0,sub3_55,0.48
trial_0,sub3_56,0.51
trial_0,sub3_57,0.56
trial_0,sub3_58,0.54
trial_0,sub3_59,0.54
trial_0,sub3_61,0.38
trial_0,sub3_62,0.35
trial_0,sub3_63,0.35
trial_0,sub3_65,0.4
trial_0,sub3_66,0.38
trial_0,sub3_67,0.38
trial_0,sub3_68,0.36
trial_0,sub3_69,0.36
trial_0,sub3_70,0.37
trial_0,sub3_72,0.31
trial_0,sub3_73,0.47
trial_0,sub3_74,0.44
trial_0,sub3_76,0.51
trial_0,sub3_77,0.43
trial_0,sub3_78,0.36
trial_0,sub3_79,0.35
trial_0,sub3_80,0.31
trial_0,sub3_81,0.35
trial_0,sub3_82,0.35
trial_0,sub3_83,0.36
trial_0,sub3_84,0.27
trial_0,sub3_85,0.25
trial_0,sub3_86,0.27
trial_0,sub3_87,0.3
trial_1,mas_1,0.26
trial_1,mas_3,0.24
trial_1,mas_5,0.29
trial_1,mas_6,0.31
trial_1,mas_7,0.3
trial_1,mas_8,0.3
trial_1,mas_9,0.32
trial_1,mas_10,0.26
trial_1,mas_11,0.25
trial_1,mas_12,0.26
trial_1,mas_13,0.28
trial_1,mas_14,0.26
trial_1,mas_15,0.25
trial_1,mas_16,0.28
trial_1,mas_17,0.27
trial_1,mas_18,0.26
trial_1,mas_19,0.25
trial_1,mas_20,0.28
trial_1,mas_21,0.26
trial_1,mas_22,0.28
trial_1,mas_23,0.29
trial_1,mas_24,0.29
trial_1,mas_25,0.26
trial_1,mas_26,0.23
trial_1,mas_27,0.22
trial_1,mas_28,0.24
trial_1,mas_29,0.2
trial_1,mas_30,0.25
trial_1,mas_34,0.26
trial_1,mas_36,0.24
trial_1,mas_37,0.18
trial_1,mas_38,0.24
trial_1,mas_40,0.27
trial_1,mas_41,0.31
trial_1,mas_42,0.31
trial_1,mas_43,0.29
trial_1,mas_44,0.29
trial_1,mas_46,0.26
trial_1,mas_50,0.27
trial_1,mas_51,0.29
trial_1,mas_52,0.31
trial_1,mas_53,0.28
trial_1,mas_54,0.26
trial_1,mas_55,0.24
trial_1,mas_56,0.25
trial_1,mas_57,0.24
trial_1,mas_58,0.27
trial_1,mas_59,0.29
trial_1,mas_60,0.27
trial_1,mas_61,0.27
trial_1,mas_62,0.27
trial_1,mas_63,0.27
trial_1,mas_64,0.3
trial_1,mas_65,0.28
trial_1,mas_66,0.33
trial_1,mas_67,0.32
trial_1,mas_68,0.32
trial_1,mas_69,0.3
trial_1,mas_70,0.27
trial_1,sub1_1,0.2
trial_1,sub1_2,0.19
trial_1,sub1_3,0.19
trial_1,sub1_5,0.22
trial_1,sub1_6,0.28
trial_1,sub1_7,0.28
trial_1,sub1_9,0.33
trial_1,sub1_10,0.31
trial_1,sub1_11,0.3
trial_1,sub1_12,0.31
trial_1,sub1_13,0.31
trial_1,sub1_14,0.3
trial_1,sub1_15,0.32
trial_1,sub1_16,0.34
trial_1,sub1_17,0.33
trial_1,sub1_18,0.33
trial_1,sub1_19,0.33
trial_1,sub1_20,0.32
trial_1,sub1_21,0.35
trial_1,sub1_22,0.37
trial_1,sub1_23,0.37
trial_1,sub1_25,0.38
trial_1,sub1_26,0.34
trial_1,sub1_27,0.34
trial_1,sub1_29,0.33
trial_1,sub1_30,0.36
trial_1,sub1_34,0.35
trial_1,sub1_36,0.33
trial_1,sub1_37,0.31
trial_1,sub1_38,0.3
trial_1,sub1_40,0.31
trial_1,sub1_41,0.3
trial_1,sub1_43,0.33
trial_1,sub1_44,0.32
trial_1,sub1_46,0.33
trial_1,sub1_50,0.31
trial_1,sub1_51,0.32
trial_1,sub1_52,0.32
trial_1,sub1_53,0.33
trial_1,sub1_54,0.33
trial_1,sub1_58,0.28
trial_1,sub1_59,0.31
trial_1,sub1_60,0.31
trial_1,sub1_61,0.31
trial_1,sub1_62,0.31
trial_1,sub1_64,0.27
trial_1,sub1_66,0.24
trial_1,sub1_67,0.26
trial_1,sub1_68,0.27
trial_1,sub1_69,0.25
trial_1,sub1_70,0.26
trial_1,sub2_1,0.28
trial_1,sub2_3,0.32
trial_1,sub2_5,0.3
trial_1,sub2_6,0.34
trial_1,sub2_10,0.3
trial_1,sub2_11,0.24
trial_1,sub2_12,0.23
trial_1,sub2_13,0.19
trial_1,sub2_14,0.18
trial_1,sub2_15,0.18
trial_1,sub2_16,0.18
trial_1,sub2_17,0.19
trial_1,sub2_18,0.22
trial_1,sub2_19,0.24
trial_1,sub2_20,0.24
trial_1,sub2_21,0.2
trial_1,sub2_22,0.22
trial_1,sub2_23,0.21
trial_1,sub2_24,0.2
trial_1,sub2_25,0.24
trial_1,sub2_26,0.35
trial_1,sub2_27,0.35
trial_1,sub2_28,0.29
trial_1,sub2_29,0.24
trial_1,sub2_30,0.36
trial_1,sub2_34,0.2
trial_1,sub2_36,0.22
trial_1,sub2_37,0.2
trial_1,sub2_40,0.21
trial_1,sub2_41,0.21
trial_1,sub2_43,0.19
trial_1,sub2_44,0.22
trial_1,sub2_46,0.24
trial_1,sub2_47,0.27
trial_1,sub2_48,0.29
trial_1,sub2_50,0.27
trial_1,sub2_51,0.25
trial_1,sub2_52,0.3
trial_1,sub2_53,0.26
trial_1,sub2_54,0.34
trial_1,sub2_58,0.24
trial_1,sub2_59,0.24
trial_1,sub2_60,0.25
trial_1,sub2_62,0.26
trial_1,sub2_64,0.29
trial_1,sub2_66,0.29
trial_1,sub2_67,0.24
trial_1,sub2_68,0.24
trial_1,sub2_69,0.26
trial_1,sub2_70,0.26
trial_1,sub3_0,0.19
trial_1,sub3_1,0.2
trial_1,sub3_2,0.21
trial_1,sub3_3,0.22
trial_1,sub3_5,0.27
trial_1,sub3_6,0.27
trial_1,sub3_7,0.31
trial_1,sub3_9,0.35
trial_1,sub3_10,0.25
trial_1,sub3_11,0.37
trial_1,sub3_12,0.37
trial_1,sub3_13,0.34
trial_1,sub3_14,0.33
trial_1,sub3_15,0.31
trial_1,sub3_16,0.32
trial_1,sub3_17,0.27
trial_1,sub3_18,0.3
trial_1,sub3_19,0.29
trial_1,sub3_20,0.31
trial_1,sub3_21,0.3
trial_1,sub3_22,0.41
trial_1,sub3_23,0.4
trial_1,sub3_24,0.43
trial_1,sub3_25,0.41
trial_1,sub3_26,0.44
trial_1,sub3_27,0.41
trial_1,sub3_28,0.41
trial_1,sub3_29,0.37
trial_1,sub3_30,0.4
trial_1,sub3_31,0.39
trial_1,sub3_32,0.41
trial_1,sub3_33,0.54
trial_1,sub3_34,0.59
trial_1,sub3_35,0.73
trial_1,sub3_36,0.68
trial_1,sub3_37,0.57
trial_1,sub3_40,0.54
trial_1,sub3_41,0.57
trial_1,sub3_44,0.36
trial_1,sub3_46,0.41
trial_1,sub3_48,0.46
trial_1,sub3_50,0.53
trial_1,sub3_51,0.54
trial_1,sub3_52,0.55
trial_1,sub3_53,0.52
trial_1,sub3_54,0.58
trial_1,sub3_55,0.41
trial_1,sub3_56,0.44
trial_1,sub3_57,0.42
trial_1,sub3_58,0.39
trial_1,sub3_59,0.48
trial_1,sub3_60,0.43
trial_1,sub3_61,0.4
trial_1,sub3_62,0.35
trial_1,sub3_64,0.32
trial_1,sub3_65,0.35
trial_1,sub3_66,0.36
trial_1,sub3_67,0.33
trial_1,sub3_68,0.29
trial_1,sub3_69,0.28
trial_1,sub3_70,0.27
