Trial,Seq,Value
trial_0,mas_120,0.24
trial_0,mas_121,0.24
trial_0,mas_122,0.26
trial_0,sub1_0,0.23
trial_0,sub1_1,0.34
trial_0,sub1_2,0.33
trial_0,sub1_3,0.29
trial_0,sub1_4,0.28
trial_0,sub1_5,0.26
trial_0,sub1_6,0.31
trial_0,sub1_7,0.34
trial_0,sub1_8,0.34
trial_0,sub1_9,0.34
trial_0,sub1_10,0.32
trial_0,sub1_12,0.33
trial_0,sub1_13,0.33
trial_0,sub1_14,0.34
trial_0,sub1_15,0.36
trial_0,sub1_16,0.37
trial_0,sub1_17,0.37
trial_0,sub1_18,0.36
trial_0,sub1_19,0.35
trial_0,sub1_20,0.33
trial_0,sub1_21,0.31
trial_0,sub1_22,0.3
trial_0,sub1_23,0.3
trial_0,sub1_24,0.29
trial_0,sub1_25,0.29
trial_0,sub1_26,0.3
trial_0,sub1_27,0.28
trial_0,sub1_28,0.29
trial_0,sub1_29,0.28
trial_0,sub1_30,0.26
trial_0,sub1_32,0.26
trial_0,sub1_33,0.25
trial_0,sub1_34,0.26
trial_0,sub1_35,0.26
trial_0,sub1_36,0.27
trial_0,sub1_37,0.25
trial_0,sub1_38,0.25
trial_0,sub1_39,0.25
trial_0,sub1_40,0.26
trial_0,sub1_41,0.26
trial_0,sub1_42,0.27
trial_0,sub1_43,0.28
trial_0,sub1_44,0.28
trial_0,sub1_46,0.28
trial_0,sub1_47,0.28
trial_0,sub1_48,0.28
trial_0,sub1_49,0.28
trial_0,sub1_50,0.27
trial_0,sub1_51,0.28
trial_0,sub1_52,0.27
trial_0,sub1_53,0.27
trial_0,sub1_54,0.27
trial_0,sub1_55,0.27
trial_0,sub1_56,0.27
trial_0,sub1_57,0.27
trial_0,sub1_58,0.27
trial_0,sub1_59,0.26
trial_0,sub1_60,0.27
trial_0,sub1_61,0.26
trial_0,sub1_62,0.28
trial_0,sub1_63,0.27
trial_0,sub1_64,0.27
trial_0,sub1_65,0.28
trial_0,sub1_66,0.27
trial_0,sub1_67,0.28
trial_0,sub1_68,0.27
trial_0,sub1_69,0.27
trial_0,sub1_70,0.27
trial_0,sub1_71,0.27
trial_0,sub1_72,0.26
trial_0,sub1_73,0.26
trial_0,sub1_74,0.24
trial_0,sub1_75,0.24
trial_0,sub1_76,0.25
trial_0,sub1_77,0.25
trial_0,sub1_78,0.26
trial_0,sub1_79,0.25
trial_0,sub1_80,0.26
trial_0,sub1_81,0.25
trial_0,sub1_82,0.26
trial_0,sub1_83,0.26
trial_0,sub1_84,0.27
trial_0,sub1_86,0.31
trial_0,sub1_87,0.3
trial_0,sub1_88,0.31
trial_0,sub1_89,0.32
trial_0,sub1_90,0.31
trial_0,sub1_91,0.31
trial_0,sub1_92,0.31
trial_0,sub1_93,0.3
trial_0,sub1_94,0.29
trial_0,sub1_95,0.31
trial_0,sub1_96,0.3
trial_0,sub1_97,0.3
trial_0,sub1_98,0.3
trial_0,sub1_99,0.3
trial_0,sub1_101,0.33
trial_0,sub1_102,0.34
trial_0,sub1_103,0.35
trial_0,sub1_104,0.37
trial_0,sub1_105,0.36
trial_0,sub1_106,0.35
trial_0,sub1_107,0.35
trial_0,sub1_108,0.37
trial_0,sub1_109,0.37
trial_0,sub1_110,0.36
trial_0,sub1_111,0.34
trial_0,sub1_116,0.23
trial_0,sub1_117,0.22
trial_0,sub1_121,0.34
trial_0,sub1_122,0.36
trial_0,sub2_1,0.31
trial_0,sub2_2,0.29
trial_0,sub2_3,0.26
trial_0,sub2_4,0.26
trial_0,sub2_6,0.26
trial_0,sub2_7,0.27
trial_0,sub2_8,0.25
trial_0,sub2_9,0.21
trial_0,sub2_10,0.23
trial_0,sub2_12,0.23
trial_0,sub2_13,0.25
trial_0,sub2_14,0.25
trial_0,sub2_15,0.24
trial_0,sub2_16,0.24
trial_0,sub2_17,0.26
trial_0,sub2_18,0.26
trial_0,sub2_19,0.26
trial_0,sub2_20,0.29
trial_0,sub2_21,0.31
trial_0,sub2_22,0.32
trial_0,sub2_23,0.31
trial_0,sub2_24,0.3
trial_0,sub2_25,0.3
trial_0,sub2_26,0.3
trial_0,sub2_27,0.27
trial_0,sub2_28,0.27
trial_0,sub2_29,0.28
trial_0,sub2_30,0.29
trial_0,sub2_31,0.3
trial_0,sub2_32,0.28
trial_0,sub2_33,0.29
trial_0,sub2_34,0.29
trial_0,sub2_35,0.27
trial_0,sub2_36,0.27
trial_0,sub2_38,0.25
trial_0,sub2_40,0.27
trial_0,sub2_42,0.28
trial_0,sub2_43,0.28
trial_0,sub2_44,0.28
trial_0,sub2_46,0.28
trial_0,sub2_47,0.27
trial_0,sub2_48,0.29
trial_0,sub2_49,0.28
trial_0,sub2_50,0.26
trial_0,sub2_51,0.28
trial_0,sub2_52,0.26
trial_0,sub2_53,0.26
trial_0,sub2_54,0.27
trial_0,sub2_56,0.27
trial_0,sub2_57,0.27
trial_0,sub2_59,0.26
trial_0,sub2_60,0.28
trial_0,sub2_61,0.27
trial_0,sub2_62,0.33
trial_0,sub2_63,0.3
trial_0,sub2_64,0.34
trial_0,sub2_65,0.33
trial_0,sub2_66,0.32
trial_0,sub2_67,0.34
trial_0,sub2_68,0.32
trial_0,sub2_69,0.32
trial_0,sub2_70,0.32
trial_0,sub2_71,0.32
trial_0,sub2_72,0.3
trial_0,sub2_73,0.31
trial_0,sub2_74,0.3
trial_0,sub2_75,0.3
trial_0,sub2_76,0.3
trial_0,sub2_77,0.28
trial_0,sub2_78,0.3
trial_0,sub2_79,0.27
trial_0,sub2_81,0.28
trial_0,sub2_82,0.28
trial_0,sub2_83,0.29
trial_0,sub2_84,0.28
trial_0,sub2_85,0.28
trial_0,sub2_86,0.28
trial_0,sub2_87,0.27
trial_0,sub2_88,0.28
trial_0,sub2_89,0.27
trial_0,sub2_90,0.26
trial_0,sub2_91,0.27
trial_0,sub2_92,0.27
trial_0,sub2_93,0.27
trial_0,sub2_94,0.27
trial_0,sub2_95,0.28
trial_0,sub2_96,0.26
trial_0,sub2_97,0.27
trial_0,sub2_98,0.29
trial_0,sub2_99,0.28
trial_0,sub2_100,0.28
trial_0,sub2_101,0.27
trial_0,sub2_102,0.27
trial_0,sub2_103,0.25
trial_0,sub2_104,0.24
trial_0,sub2_105,0.24
trial_0,sub2_106,0.25
trial_0,sub2_107,0.26
trial_0,sub2_109,0.25
trial_0,sub2_110,0.23
trial_0,sub2_111,0.24
trial_0,sub2_112,0.26
trial_0,sub2_113,0.24
trial_0,sub2_115,0.26
trial_0,sub2_116,0.25
trial_0,sub2_117,0.26
trial_0,sub2_119,0.25
trial_0,sub2_121,0.32
trial_0,sub2_122,0.34
trial_0,sub3_0,0.19
trial_0,sub3_1,0.21
trial_0,sub3_2,0.21
trial_0,sub3_3,0.25
trial_0,sub3_4,0.21
trial_0,sub3_6,0.22
trial_0,sub3_7,0.24
trial_0,sub3_8,0.24
trial_0,sub3_9,0.26
trial_0,sub3_10,0.25
trial_0,sub3_11,0.24
trial_0,sub3_12,0.23
trial_0,sub3_13,0.24
trial_0,sub3_14,0.25
trial_0,sub3_15,0.26
trial_0,sub3_16,0.25
trial_0,sub3_17,0.24
trial_0,sub3_18,0.26
trial_0,sub3_19,0.24
trial_0,sub3_20,0.24
trial_0,sub3_21,0.23
trial_0,sub3_22,0.22
trial_0,sub3_23,0.23
trial_0,sub3_24,0.21
trial_0,sub3_25,0.2
trial_0,sub3_26,0.21
trial_0,sub3_27,0.21
trial_0,sub3_28,0.21
trial_0,sub3_29,0.23
trial_0,sub3_30,0.22
trial_0,sub3_31,0.23
trial_0,sub3_32,0.23
trial_0,sub3_33,0.23
trial_0,sub3_34,0.23
trial_0,sub3_35,0.23
trial_0,sub3_36,0.25
trial_0,sub3_37,0.24
trial_0,sub3_38,0.24
trial_0,sub3_39,0.25
trial_0,sub3_40,0.25
trial_0,sub3_41,0.25
trial_0,sub3_42,0.25
trial_0,sub3_43,0.26
trial_0,sub3_44,0.26
trial_0,sub3_46,0.26
trial_0,sub3_47,0.26
trial_0,sub3_48,0.26
trial_0,sub3_49,0.26
trial_0,sub3_50,0.27
trial_0,sub3_51,0.26
trial_0,sub3_52,0.27
trial_0,sub3_53,0.26
trial_0,sub3_54,0.25
trial_0,sub3_55,0.25
trial_0,sub3_56,0.24
trial_0,sub3_57,0.26
trial_0,sub3_58,0.24
trial_0,sub3_59,0.24
trial_0,sub3_60,0.23
trial_0,sub3_61,0.23
trial_0,sub3_62,0.22
trial_0,sub3_63,0.21
trial_0,sub3_64,0.2
trial_0,sub3_65,0.2
trial_0,sub3_66,0.2
trial_0,sub3_67,0.21
trial_0,sub3_68,0.2
trial_0,sub3_69,0.2
trial_0,sub3_70,0.2
trial_0,sub3_71,0.2
trial_0,sub3_72,0.2
trial_0,sub3_73,0.19
trial_0,sub3_74,0.2
trial_0,sub3_75,0.2
trial_0,sub3_76,0.2
trial_0,sub3_77,0.2
trial_0,sub3_78,0.2
trial_0,sub3_79,0.21
trial_0,sub3_80,0.2
trial_0,sub3_81,0.22
trial_0,sub3_82,0.2
trial_0,sub3_83,0.21
trial_0,sub3_84,0.21
trial_0,sub3_85,0.21
trial_0,sub3_86,0.23
trial_0,sub3_87,0.23
trial_0,sub3_88,0.24
trial_0,sub3_89,0.26
trial_0,sub3_90,0.25
trial_0,sub3_91,0.28
trial_0,sub3_92,0.26
trial_0,sub3_93,0.28
trial_0,sub3_94,0.26
trial_0,sub3_95,0.29
trial_0,sub3_96,0.3
trial_0,sub3_97,0.29
trial_0,sub3_98,0.29
trial_0,sub3_99,0.31
trial_0,sub3_100,0.28
trial_0,sub3_101,0.29
trial_0,sub3_102,0.26
trial_0,sub3_103,0.26
trial_0,sub3_104,0.28
trial_0,sub3_105,0.29
trial_0,sub3_106,0.26
trial_0,sub3_107,0.25
trial_0,sub3_108,0.23
trial_0,sub3_109,0.22
trial_0,sub3_110,0.22
trial_0,sub3_111,0.22
trial_0,sub3_113,0.25
trial_0,sub3_116,0.24
trial_0,sub3_117,0.24
trial_0,sub3_118,0.24
trial_0,sub3_119,0.28
trial_0,sub3_121,0.22
trial_0,sub3_122,0.25
trial_1,mas_0,0.21
trial_1,mas_1,0.16
trial_1,mas_2,0.17
trial_1,mas_3,0.18
trial_1,mas_4,0.13
trial_1,mas_5,0.13
trial_1,mas_6,0.13
trial_1,mas_7,0.15
trial_1,mas_8,0.16
trial_1,mas_9,0.18
trial_1,mas_10,0.22
trial_1,mas_11,0.22
trial_1,mas_12,0.21
trial_1,mas_13,0.2
trial_1,mas_14,0.23
trial_1,mas_15,0.22
trial_1,mas_17,0.23
trial_1,mas_18,0.21
trial_1,mas_19,0.21
trial_1,mas_20,0.2
trial_1,mas_21,0.21
trial_1,mas_23,0.21
trial_1,mas_24,0.21
trial_1,mas_26,0.22
trial_1,mas_27,0.22
trial_1,mas_28,0.24
trial_1,mas_29,0.24
trial_1,mas_30,0.25
trial_1,mas_36,0.2
trial_1,mas_37,0.19
trial_1,mas_39,0.21
trial_1,mas_40,0.2
trial_1,mas_41,0.21
trial_1,mas_43,0.2
trial_1,mas_44,0.19
trial_1,mas_45,0.19
trial_1,mas_46,0.2
trial_1,mas_47,0.2
trial_1,mas_48,0.2
trial_1,mas_49,0.19
trial_1,mas_50,0.19
trial_1,mas_51,0.19
trial_1,mas_52,0.19
trial_1,mas_55,0.18
trial_1,mas_56,0.18
trial_1,mas_57,0.21
trial_1,mas_58,0.2
trial_1,mas_59,0.2
trial_1,mas_60,0.21
trial_1,mas_61,0.19
trial_1,mas_62,0.19
trial_1,mas_63,0.19
trial_1,mas_64,0.2
trial_1,mas_65,0.19
trial_1,mas_66,0.19
trial_1,mas_68,0.18
trial_1,mas_70,0.21
trial_1,mas_71,0.2
trial_1,mas_72,0.21
trial_1,mas_73,0.2
trial_1,mas_74,0.21
trial_1,mas_76,0.21
trial_1,mas_77,0.21
trial_1,mas_78,0.22
trial_1,mas_79,0.22
trial_1,mas_80,0.21
trial_1,mas_81,0.21
trial_1,mas_82,0.22
trial_1,mas_83,0.21
trial_1,mas_84,0.19
trial_1,mas_85,0.22
trial_1,mas_86,0.19
trial_1,mas_87,0.22
trial_1,mas_88,0.19
trial_1,mas_89,0.2
trial_1,mas_90,0.2
trial_1,mas_91,0.2
trial_1,mas_92,0.2
trial_1,mas_93,0.19
trial_1,mas_94,0.17
trial_1,mas_95,0.15
trial_1,mas_96,0.2
trial_1,mas_97,0.18
trial_1,mas_98,0.17
trial_1,mas_99,0.18
trial_1,mas_100,0.17
trial_1,mas_101,0.21
trial_1,mas_102,0.2
trial_1,mas_103,0.25
trial_1,mas_104,0.25
trial_1,sub1_0,0.23
trial_1,sub1_1,0.31
trial_1,sub1_2,0.24
trial_1,sub1_3,0.31
trial_1,sub1_4,0.22
trial_1,sub1_5,0.26
trial_1,sub1_6,0.3
trial_1,sub1_7,0.29
trial_1,sub1_8,0.33
trial_1,sub1_9,0.34
trial_1,sub1_11,0.34
trial_1,sub1_12,0.35
trial_1,sub1_13,0.36
trial_1,sub1_14,0.34
trial_1,sub1_17,0.34
trial_1,sub1_18,0.33
trial_1,sub1_19,0.32
trial_1,sub1_20,0.32
trial_1,sub1_21,0.31
trial_1,sub1_22,0.29
trial_1,sub1_23,0.3
trial_1,sub1_24,0.29
trial_1,sub1_26,0.28
trial_1,sub1_27,0.27
trial_1,sub1_28,0.26
trial_1,sub1_29,0.27
trial_1,sub1_30,0.27
trial_1,sub1_32,0.26
trial_1,sub1_33,0.25
trial_1,sub1_36,0.23
trial_1,sub1_37,0.24
trial_1,sub1_39,0.26
trial_1,sub1_40,0.26
trial_1,sub1_41,0.25
trial_1,sub1_43,0.26
trial_1,sub1_44,0.26
trial_1,sub1_45,0.26
trial_1,sub1_46,0.25
trial_1,sub1_47,0.25
trial_1,sub1_48,0.26
trial_1,sub1_49,0.26
trial_1,sub1_52,0.25
trial_1,sub1_55,0.22
trial_1,sub1_56,0.22
trial_1,sub1_57,0.24
trial_1,sub1_58,0.26
trial_1,sub1_59,0.27
trial_1,sub1_61,0.27
trial_1,sub1_62,0.28
trial_1,sub1_63,0.28
trial_1,sub1_64,0.28
trial_1,sub1_65,0.28
trial_1,sub1_66,0.3
trial_1,sub1_68,0.33
trial_1,sub1_70,0.37
trial_1,sub1_71,0.35
trial_1,sub1_72,0.36
trial_1,sub1_73,0.35
trial_1,sub1_74,0.34
trial_1,sub1_75,0.35
trial_1,sub1_76,0.34
trial_1,sub1_77,0.33
trial_1,sub1_78,0.33
trial_1,sub1_80,0.32
trial_1,sub1_81,0.3
trial_1,sub1_82,0.3
trial_1,sub1_83,0.28
trial_1,sub1_84,0.27
trial_1,sub1_85,0.24
trial_1,sub1_86,0.22
trial_1,sub1_87,0.24
trial_1,sub1_88,0.25
trial_1,sub1_89,0.26
trial_1,sub1_90,0.27
trial_1,sub1_91,0.26
trial_1,sub1_93,0.24
trial_1,sub1_95,0.32
trial_1,sub1_97,0.35
trial_1,sub1_99,0.25
trial_1,sub1_100,0.25
trial_1,sub1_101,0.31
trial_1,sub1_102,0.34
trial_1,sub1_103,0.38
trial_1,sub2_0,0.3
trial_1,sub2_1,0.33
trial_1,sub2_2,0.28
trial_1,sub2_4,0.28
trial_1,sub2_6,0.25
trial_1,sub2_7,0.27
trial_1,sub2_8,0.21
trial_1,sub2_9,0.21
trial_1,sub2_11,0.24
trial_1,sub2_12,0.23
trial_1,sub2_13,0.23
trial_1,sub2_14,0.25
trial_1,sub2_15,0.25
trial_1,sub2_16,0.26
trial_1,sub2_17,0.26
trial_1,sub2_18,0.26
trial_1,sub2_19,0.27
trial_1,sub2_20,0.26
trial_1,sub2_21,0.26
trial_1,sub2_22,0.27
trial_1,sub2_23,0.25
trial_1,sub2_24,0.24
trial_1,sub2_26,0.25
trial_1,sub2_27,0.25
trial_1,sub2_28,0.26
trial_1,sub2_29,0.27
trial_1,sub2_30,0.27
trial_1,sub2_33,0.3
trial_1,sub2_36,0.29
trial_1,sub2_39,0.31
trial_1,sub2_43,0.3
trial_1,sub2_44,0.31
trial_1,sub2_47,0.31
trial_1,sub2_48,0.32
trial_1,sub2_49,0.31
trial_1,sub2_51,0.31
trial_1,sub2_52,0.3
trial_1,sub2_55,0.26
trial_1,sub2_56,0.26
trial_1,sub2_57,0.27
trial_1,sub2_58,0.29
trial_1,sub2_59,0.29
trial_1,sub2_60,0.28
trial_1,sub2_61,0.25
trial_1,sub2_62,0.25
trial_1,sub2_63,0.27
trial_1,sub2_64,0.25
trial_1,sub2_65,0.28
trial_1,sub2_66,0.26
trial_1,sub2_68,0.25
trial_1,sub2_70,0.23
trial_1,sub2_71,0.25
trial_1,sub2_72,0.25
trial_1,sub2_73,0.25
trial_1,sub2_74,0.27
trial_1,sub2_75,0.25
trial_1,sub2_76,0.28
trial_1,sub2_77,0.26
trial_1,sub2_78,0.27
trial_1,sub2_79,0.27
trial_1,sub2_80,0.28
trial_1,sub2_81,0.29
trial_1,sub2_82,0.27
trial_1,sub2_83,0.27
trial_1,sub2_84,0.26
trial_1,sub2_85,0.26
trial_1,sub2_86,0.26
trial_1,sub2_87,0.26
trial_1,sub2_88,0.25
trial_1,sub2_89,0.26
trial_1,sub2_90,0.31
trial_1,sub2_91,0.33
trial_1,sub2_93,0.28
trial_1,sub2_95,0.28
trial_1,sub2_96,0.25
trial_1,sub2_97,0.19
trial_1,sub2_98,0.24
trial_1,sub2_99,0.25
trial_1,sub2_100,0.26
trial_1,sub2_101,0.29
trial_1,sub2_102,0.3
trial_1,sub2_103,0.32
trial_1,sub2_104,0.28
trial_1,sub3_0,0.21
trial_1,sub3_1,0.22
trial_1,sub3_2,0.21
trial_1,sub3_3,0.2
trial_1,sub3_4,0.18
trial_1,sub3_5,0.2
trial_1,sub3_6,0.19
trial_1,sub3_7,0.18
trial_1,sub3_8,0.25
trial_1,sub3_9,0.23
trial_1,sub3_10,0.25
trial_1,sub3_11,0.26
trial_1,sub3_12,0.23
trial_1,sub3_13,0.22
trial_1,sub3_14,0.22
trial_1,sub3_15,0.24
trial_1,sub3_16,0.27
trial_1,sub3_17,0.27
trial_1,sub3_18,0.24
trial_1,sub3_19,0.24
trial_1,sub3_20,0.24
trial_1,sub3_21,0.26
trial_1,sub3_22,0.28
trial_1,sub3_23,0.28
trial_1,sub3_24,0.26
trial_1,sub3_26,0.23
trial_1,sub3_27,0.22
trial_1,sub3_28,0.22
trial_1,sub3_29,0.23
trial_1,sub3_30,0.24
trial_1,sub3_32,0.23
trial_1,sub3_33,0.23
trial_1,sub3_36,0.23
trial_1,sub3_37,0.23
trial_1,sub3_39,0.23
trial_1,sub3_40,0.24
trial_1,sub3_41,0.23
trial_1,sub3_43,0.23
trial_1,sub3_44,0.24
trial_1,sub3_45,0.24
trial_1,sub3_46,0.23
trial_1,sub3_47,0.24
trial_1,sub3_48,0.24
trial_1,sub3_49,0.23
trial_1,sub3_50,0.24
trial_1,sub3_51,0.22
trial_1,sub3_52,0.22
trial_1,sub3_55,0.22
trial_1,sub3_56,0.22
trial_1,sub3_57,0.22
trial_1,sub3_58,0.23
trial_1,sub3_59,0.22
trial_1,sub3_60,0.24
trial_1,sub3_61,0.21
trial_1,sub3_62,0.21
trial_1,sub3_63,0.21
trial_1,sub3_64,0.22
trial_1,sub3_65,0.21
trial_1,sub3_66,0.2
trial_1,sub3_68,0.23
trial_1,sub3_70,0.25
trial_1,sub3_71,0.25
trial_1,sub3_72,0.24
trial_1,sub3_73,0.24
trial_1,sub3_74,0.25
trial_1,sub3_75,0.27
trial_1,sub3_76,0.24
trial_1,sub3_77,0.24
trial_1,sub3_78,0.24
trial_1,sub3_79,0.24
trial_1,sub3_80,0.24
trial_1,sub3_81,0.23
trial_1,sub3_82,0.23
trial_1,sub3_83,0.22
trial_1,sub3_84,0.21
trial_1,sub3_85,0.19
trial_1,sub3_86,0.2
trial_1,sub3_87,0.21
trial_1,sub3_88,0.21
trial_1,sub3_89,0.22
trial_1,sub3_90,0.21
trial_1,sub3_91,0.22
trial_1,sub3_92,0.23
trial_1,sub3_93,0.22
trial_1,sub3_94,0.23
trial_1,sub3_95,0.23
trial_1,sub3_96,0.26
trial_1,sub3_97,0.25
trial_1,sub3_98,0.22
trial_1,sub3_99,0.23
trial_1,sub3_100,0.24
trial_1,sub3_101,0.21
trial_1,sub3_102,0.21
trial_1,sub3_103,0.26
trial_1,sub3_104,0.24
